title,genre,country,device,watch_time,completion_rate
Money Heist,Comedy,United Kingdom,TV,58,62.10903590863765
The Witcher,Action,Canada,TV,108,76.37139055544317
Money Heist,Drama,United States,Desktop,76,84.70537661153344
Bridgerton,Comedy,India,Tablet,75,76.6876660296893
The Witcher,Thriller,Brazil,Mobile,30,55.21675264345412
Money Heist,Comedy,United States,TV,107,95.99673658906974
Wednesday,Thriller,Canada,Tablet,57,97.65938218529035
Money Heist,Drama,United States,TV,30,86.54808540805581
Stranger Things,Drama,Brazil,Tablet,105,91.45978895684577
Money Heist,Documentary,United States,Mobile,117,92.43343378093549
The Witcher,Comedy,United States,Desktop,89,81.26985965834066
Bridgerton,Comedy,United Kingdom,Mobile,55,82.6565335144828
Stranger Things,Action,Brazil,Tablet,75,59.013576800918806
Wednesday,Documentary,United States,Mobile,52,70.1499879526801
Wednesday,Comedy,India,Desktop,44,80.08822210552347
Bridgerton,Action,Brazil,TV,58,94.43342996619094
Stranger Things,Drama,United States,Tablet,55,62.86068393758143
Money Heist,Action,Canada,Tablet,115,52.46401007238725
The Witcher,Drama,Canada,Mobile,86,95.16573337830928
Stranger Things,Drama,United States,TV,119,64.65702551290353
The Witcher,Drama,India,Mobile,49,74.45899807735181
Wednesday,Documentary,United Kingdom,Tablet,73,91.3446616912795
Money Heist,Action,Brazil,Mobile,83,64.49791609018934
Bridgerton,Thriller,United States,Mobile,78,98.82936696001921
The Witcher,Action,United Kingdom,Tablet,35,94.57750247064354
Bridgerton,Documentary,Brazil,Mobile,85,80.8153824923347
Money Heist,Drama,United Kingdom,Desktop,119,51.238706346719184
Wednesday,Comedy,India,TV,70,82.1662156837894
Wednesday,Thriller,Brazil,TV,21,89.59371325312563
The Witcher,Comedy,United States,TV,33,89.26079375626117
The Witcher,Comedy,India,TV,35,51.44324197290154
Stranger Things,Action,Brazil,Tablet,90,94.24968066975129
Stranger Things,Documentary,Canada,Desktop,39,86.46727671648864
Stranger Things,Thriller,India,Tablet,95,89.10322607862156
Wednesday,Comedy,United States,Tablet,85,93.6551282804465
Stranger Things,Documentary,United States,Tablet,119,57.43707549357487
Bridgerton,Drama,Brazil,Mobile,73,68.6920042982726
Money Heist,Thriller,Canada,Desktop,67,90.07265139120237
Money Heist,Action,Brazil,Mobile,101,72.76791939975621
The Witcher,Comedy,United States,Tablet,99,92.29658928296246
The Witcher,Thriller,India,Mobile,79,86.77790991339586
Bridgerton,Drama,United Kingdom,TV,31,76.6539411162316
The Witcher,Action,Canada,Tablet,112,66.01258651850905
Stranger Things,Documentary,United Kingdom,Mobile,32,60.03320583442212
Money Heist,Thriller,India,Desktop,32,89.496636052794
Stranger Things,Comedy,India,Tablet,31,93.73856812516681
Wednesday,Documentary,Canada,TV,89,80.60004687784341
Wednesday,Comedy,India,Desktop,98,57.691328836177625
Bridgerton,Thriller,Canada,Desktop,51,87.43008297760798
Bridgerton,Drama,United States,Tablet,101,76.36866449854206
Money Heist,Thriller,United States,Mobile,69,68.44004424511486
Wednesday,Action,Brazil,Desktop,60,86.26956230794723
Money Heist,Comedy,Brazil,TV,75,70.83401902157189
The Witcher,Drama,Brazil,Desktop,42,85.17925294993856
Money Heist,Comedy,India,Tablet,65,80.07673113153132
Bridgerton,Drama,Brazil,Mobile,79,75.7085273353801
The Witcher,Action,Canada,Tablet,93,54.744658371792596
Bridgerton,Thriller,United Kingdom,TV,60,75.33385885535486
Stranger Things,Comedy,United States,Mobile,119,89.57705031666
The Witcher,Drama,Canada,Tablet,47,67.11132226524333
Wednesday,Comedy,India,TV,78,75.89348095905656
Money Heist,Documentary,Canada,Tablet,28,82.37773888267112
Wednesday,Drama,United Kingdom,Tablet,54,90.87238252534766
Bridgerton,Action,United Kingdom,Tablet,117,75.54983959671712
Bridgerton,Action,India,Tablet,34,77.4998742743679
The Witcher,Comedy,United Kingdom,Mobile,92,79.78467479067841
The Witcher,Documentary,United Kingdom,Mobile,21,87.04062957550116
Bridgerton,Action,Canada,TV,47,68.82450976723135
Bridgerton,Drama,United States,Desktop,84,50.856104289858095
Stranger Things,Drama,India,Mobile,33,94.62162691635821
Wednesday,Drama,United States,Desktop,50,64.23149559696596
Stranger Things,Documentary,India,TV,107,94.32081939031875
Wednesday,Thriller,Brazil,Desktop,104,83.3447635435171
The Witcher,Comedy,India,Desktop,70,81.06510445860494
Stranger Things,Thriller,United States,Desktop,82,75.20475573380136
Wednesday,Action,Canada,Desktop,68,76.97090963767334
Bridgerton,Action,India,Desktop,109,62.69831991561111
The Witcher,Thriller,Canada,Desktop,95,92.57654026437469
Stranger Things,Action,United Kingdom,Desktop,27,53.43903288488295
Stranger Things,Documentary,United Kingdom,Mobile,48,68.3646973807584
Wednesday,Documentary,India,TV,108,63.15751298011646
Bridgerton,Documentary,Brazil,Desktop,112,94.88070041711927
Bridgerton,Action,United Kingdom,Tablet,51,97.08446042209746
Wednesday,Thriller,Brazil,TV,101,94.36021571289459
Bridgerton,Comedy,Brazil,Tablet,94,58.14291458189139
Money Heist,Drama,India,TV,27,58.34889411145052
Wednesday,Comedy,United Kingdom,Tablet,22,67.1009412488935
Wednesday,Drama,United States,Tablet,105,52.00738850143702
Money Heist,Action,United States,TV,21,93.77881833338571
Wednesday,Documentary,United Kingdom,TV,117,97.39804583756973
Money Heist,Drama,United States,Desktop,98,96.97158135498984
Stranger Things,Documentary,Canada,Desktop,90,93.87908862666836
Money Heist,Action,United States,TV,54,60.104215748871944
Wednesday,Documentary,United Kingdom,Desktop,34,86.99656257352041
Bridgerton,Thriller,India,Tablet,79,76.70011528737496
The Witcher,Comedy,Brazil,Mobile,22,90.09731378708877
Money Heist,Documentary,Brazil,Tablet,110,91.2927710429726
Wednesday,Comedy,India,Tablet,99,58.02088527163046
Money Heist,Drama,Canada,Tablet,37,64.83285880590304
Bridgerton,Thriller,United States,Mobile,90,93.86401156756834
The Witcher,Thriller,Canada,Mobile,47,92.28215601931602
Money Heist,Action,India,Desktop,74,76.89141395633743
Stranger Things,Action,United Kingdom,Tablet,50,76.16290240777407
Money Heist,Drama,India,Tablet,94,96.41226732190378
Wednesday,Drama,United States,Desktop,23,75.59679645727599
Money Heist,Action,United Kingdom,Tablet,119,69.35934882069294
Stranger Things,Documentary,India,Tablet,89,89.46615051805819
Money Heist,Documentary,Canada,Tablet,24,83.07010165593915
Money Heist,Thriller,United Kingdom,TV,44,91.63257511263203
Bridgerton,Drama,India,Desktop,91,85.88086850096296
Bridgerton,Thriller,United States,TV,88,76.15780315720559
Wednesday,Documentary,United Kingdom,Tablet,102,59.06058086856037
Stranger Things,Drama,United Kingdom,TV,60,58.04416838710294
The Witcher,Drama,United Kingdom,Tablet,108,54.22663076467862
Stranger Things,Documentary,United States,TV,59,77.8762188097133
Bridgerton,Action,United States,TV,63,51.64592933819769
Wednesday,Drama,United Kingdom,Desktop,44,97.8906591376679
The Witcher,Documentary,India,Desktop,103,52.2444205788544
Stranger Things,Comedy,Canada,Mobile,95,57.16878355341198
Bridgerton,Comedy,United Kingdom,Mobile,79,71.86383845571952
Stranger Things,Thriller,Canada,TV,96,86.56170724652864
The Witcher,Documentary,United States,Tablet,65,76.26856398924232
Bridgerton,Documentary,United States,Desktop,56,84.15249490147818
The Witcher,Comedy,United States,TV,101,90.06070939215181
Money Heist,Drama,Canada,Desktop,61,81.56361283205796
The Witcher,Drama,United States,Tablet,50,64.29190723319644
The Witcher,Action,Brazil,Tablet,70,51.74329531585128
Money Heist,Thriller,United Kingdom,TV,70,74.69936327150702
Money Heist,Comedy,United States,Desktop,103,62.548640773992716
Money Heist,Comedy,Brazil,Tablet,59,76.36967570439236
The Witcher,Drama,United Kingdom,Tablet,53,85.25222359127673
Wednesday,Comedy,United Kingdom,Tablet,82,92.61870487412793
Bridgerton,Drama,Canada,Mobile,103,78.16323602603103
Stranger Things,Thriller,Canada,Mobile,56,91.5008335187393
Wednesday,Action,United Kingdom,Tablet,46,86.64663110087614
Stranger Things,Documentary,Brazil,Desktop,39,99.85814071397284
Money Heist,Comedy,Canada,TV,46,80.75424832438418
Stranger Things,Thriller,Canada,Tablet,29,79.45473379082905
Stranger Things,Thriller,India,TV,115,67.82828786688968
Bridgerton,Comedy,India,Mobile,62,50.20985804152826
Bridgerton,Documentary,India,Desktop,70,65.62873635389292
Money Heist,Drama,India,Desktop,45,84.01232453492617
The Witcher,Comedy,Brazil,Tablet,76,99.5893177643965
Stranger Things,Comedy,Brazil,Tablet,107,53.46758355092983
Stranger Things,Comedy,United Kingdom,Desktop,88,57.43120652349525
Bridgerton,Thriller,United Kingdom,TV,108,89.5254190586578
Money Heist,Documentary,United Kingdom,TV,100,77.36463821734908
The Witcher,Comedy,United States,TV,56,73.40510222248027
The Witcher,Thriller,United States,Mobile,65,57.19328714034219
The Witcher,Comedy,Brazil,TV,45,93.62161787675726
Money Heist,Comedy,United Kingdom,Desktop,47,62.02689466525251
Money Heist,Documentary,Brazil,TV,81,89.90625240032148
Money Heist,Documentary,Brazil,Tablet,59,80.58689529212359
Wednesday,Drama,United States,Desktop,35,83.17221968194829
The Witcher,Comedy,India,TV,93,53.9473482418311
Bridgerton,Drama,India,Desktop,85,62.7258308268235
Bridgerton,Action,Brazil,Mobile,53,61.64572804445167
Money Heist,Thriller,Brazil,Mobile,22,60.90460642032329
Money Heist,Comedy,India,Desktop,84,91.80674343893703
The Witcher,Action,India,Desktop,69,94.93534147873964
Wednesday,Drama,United Kingdom,Desktop,35,74.62113446992973
Wednesday,Action,United States,TV,21,62.38680820175579
Wednesday,Action,Canada,Mobile,61,87.46915771799311
Stranger Things,Action,United Kingdom,TV,103,75.09490902013323
Wednesday,Action,Brazil,Desktop,59,99.35115409907375
Money Heist,Thriller,India,TV,37,94.15879853071615
Bridgerton,Action,Canada,Tablet,42,90.8791343924668
Stranger Things,Documentary,United States,TV,96,77.36888767498732
Money Heist,Action,United Kingdom,TV,64,52.983582784124835
Wednesday,Thriller,Brazil,TV,116,69.75283868016253
Bridgerton,Action,United Kingdom,Desktop,85,75.47009347654851
Stranger Things,Thriller,United Kingdom,Desktop,73,70.0725503806186
Money Heist,Documentary,Brazil,Desktop,88,51.4885953703566
Stranger Things,Drama,Brazil,TV,107,86.65158904729493
The Witcher,Documentary,United Kingdom,Desktop,25,87.46641278539244
Bridgerton,Drama,Brazil,TV,108,50.699670508523134
Stranger Things,Documentary,Brazil,TV,88,60.71638809766566
Money Heist,Action,Canada,TV,92,71.98842519440717
Stranger Things,Comedy,United States,TV,29,89.05215605384839
The Witcher,Thriller,Canada,Tablet,118,63.39982243976819
Money Heist,Documentary,Brazil,Mobile,24,78.27360657751251
Bridgerton,Drama,Canada,TV,100,89.74754664123385
The Witcher,Documentary,India,Mobile,68,51.50718973988708
Bridgerton,Thriller,United States,Tablet,109,66.22821421277382
Money Heist,Action,India,TV,20,67.95863252796501
Bridgerton,Thriller,United Kingdom,Tablet,105,52.64779002256623
Stranger Things,Thriller,India,Desktop,100,60.908748813898605
The Witcher,Thriller,United States,Desktop,95,87.68109402921795
Money Heist,Documentary,United Kingdom,Tablet,104,74.31601136245132
Stranger Things,Thriller,United States,Desktop,107,60.997575886714785
The Witcher,Drama,India,Desktop,117,88.17089071103359
Money Heist,Drama,Canada,TV,22,94.15288646162836
The Witcher,Thriller,United Kingdom,Tablet,24,68.94411897756174
Wednesday,Comedy,United States,Tablet,38,76.52053439877017
Bridgerton,Action,United Kingdom,TV,93,53.27406909151095
The Witcher,Comedy,United States,TV,74,75.22890014486146
Money Heist,Drama,Canada,Tablet,24,63.94354244956115
Money Heist,Drama,India,TV,110,54.07958151934635
The Witcher,Comedy,Brazil,Tablet,43,76.73698577067555
Money Heist,Action,United States,Desktop,67,55.365933023700755
The Witcher,Drama,Canada,Desktop,80,76.44469832659217
Money Heist,Thriller,United States,Mobile,44,69.56141106417415
Bridgerton,Thriller,United Kingdom,Desktop,92,53.37119331018408
The Witcher,Comedy,Brazil,Mobile,38,99.17618608739815
Bridgerton,Thriller,Canada,Desktop,76,56.7825052968604
The Witcher,Comedy,India,Mobile,97,84.51966692968418
Bridgerton,Comedy,United States,Desktop,103,75.04809131796821
Money Heist,Drama,United States,Desktop,21,72.70380721561709
Stranger Things,Drama,United States,Tablet,71,54.2855046719142
The Witcher,Action,Brazil,Desktop,116,80.23548969436959
Wednesday,Comedy,Canada,Tablet,36,63.70123470192429
Money Heist,Drama,India,Tablet,34,84.71159394115686
Stranger Things,Thriller,Canada,Tablet,24,77.26055394087001
Bridgerton,Thriller,India,Mobile,32,53.032499526670954
Stranger Things,Thriller,United Kingdom,TV,109,52.401269379995654
The Witcher,Thriller,United Kingdom,TV,98,86.1116628093597
Money Heist,Comedy,Canada,Desktop,69,89.46880386887545
Stranger Things,Comedy,United Kingdom,Mobile,100,95.31328962865248
The Witcher,Drama,United States,Desktop,76,64.76531042205158
Bridgerton,Action,Canada,Tablet,115,79.12664152439069
Bridgerton,Thriller,United Kingdom,Mobile,24,74.70502078792197
Stranger Things,Comedy,Canada,Mobile,90,83.80523216270792
Money Heist,Documentary,India,Mobile,71,88.5262639653815
Bridgerton,Thriller,Brazil,Tablet,100,85.22893138865996
Money Heist,Documentary,Brazil,Tablet,71,80.10247717746753
The Witcher,Drama,Brazil,Desktop,28,89.0457626077263
Wednesday,Action,United States,Mobile,20,55.444080801558286
Wednesday,Thriller,United Kingdom,TV,97,54.87987699243703
Money Heist,Drama,India,Desktop,101,55.2808522630868
Bridgerton,Documentary,Canada,TV,71,58.164584099877956
Wednesday,Drama,Canada,Mobile,63,61.465947515382695
Stranger Things,Documentary,United States,Tablet,111,59.13194878508992
Bridgerton,Action,India,Desktop,54,82.90987041066833
Stranger Things,Documentary,India,TV,77,62.25630022272537
Stranger Things,Drama,United States,Desktop,82,71.08408234264472
Bridgerton,Comedy,Brazil,Mobile,86,87.82419245499582
Bridgerton,Thriller,United States,Desktop,86,91.52297952146807
Wednesday,Thriller,United Kingdom,Tablet,37,51.64568843305869
Money Heist,Thriller,Canada,Mobile,25,74.20821236960009
Stranger Things,Action,United Kingdom,TV,74,81.70440288070591
Bridgerton,Documentary,Canada,Tablet,92,81.9800874256558
Money Heist,Comedy,United Kingdom,TV,77,52.45443749744953
Money Heist,Comedy,Canada,Desktop,97,55.24019947697945
Money Heist,Thriller,United Kingdom,Mobile,102,93.85799010090055
Wednesday,Comedy,Canada,Desktop,108,78.39452741527026
Money Heist,Drama,United States,Tablet,44,53.070329157056086
The Witcher,Action,India,TV,54,95.37355134192524
Stranger Things,Drama,India,Desktop,44,56.35596459285242
The Witcher,Drama,United States,Desktop,96,88.10182756539129
Stranger Things,Thriller,Canada,Mobile,50,82.41380122135197
The Witcher,Action,Canada,TV,22,60.74070320520673
Wednesday,Documentary,Brazil,TV,52,88.66617763520384
Bridgerton,Thriller,India,Desktop,103,97.50538213430696
The Witcher,Drama,Canada,Tablet,111,56.16105060352323
Stranger Things,Thriller,Canada,TV,82,90.45431579016721
Money Heist,Comedy,United States,Mobile,107,93.73632526106041
The Witcher,Thriller,United States,Tablet,29,69.92256521230945
Bridgerton,Comedy,Brazil,Tablet,66,50.77499583451605
Stranger Things,Documentary,India,Desktop,26,86.72462003055254
Stranger Things,Comedy,India,TV,87,64.74812080818762
Bridgerton,Drama,Brazil,Tablet,109,54.7548334674557
Stranger Things,Action,India,TV,58,56.59573292053614
Bridgerton,Documentary,United Kingdom,TV,52,77.07146971524983
Bridgerton,Action,United States,Mobile,66,53.759642385087815
Money Heist,Drama,Canada,Desktop,73,85.44784018814238
The Witcher,Action,United Kingdom,TV,116,51.15448113411004
Wednesday,Drama,United States,Tablet,73,99.33877986927789
The Witcher,Drama,United Kingdom,Tablet,63,86.92785203167783
The Witcher,Documentary,Canada,TV,89,65.05229328489452
Bridgerton,Drama,Brazil,Mobile,114,80.60019486657228
Stranger Things,Comedy,United Kingdom,TV,32,91.51628402973506
The Witcher,Thriller,United Kingdom,Tablet,38,74.61975627402596
The Witcher,Comedy,Canada,Mobile,56,91.43721328642386
Wednesday,Thriller,United Kingdom,Mobile,36,85.86638935204348
Stranger Things,Comedy,India,Mobile,32,76.48842337652401
Wednesday,Drama,United States,TV,54,50.880825357055365
Bridgerton,Action,United Kingdom,Tablet,66,58.6900477269284
Stranger Things,Documentary,Canada,Tablet,105,56.38011541575707
Wednesday,Drama,Brazil,Tablet,72,95.8770540798318
Wednesday,Thriller,Brazil,TV,21,63.29912696899709
Money Heist,Thriller,United States,Tablet,77,60.41488615423459
Money Heist,Documentary,United States,TV,81,90.44546480448881
Stranger Things,Documentary,Brazil,Mobile,51,51.40920261725584
Stranger Things,Action,United Kingdom,Mobile,113,63.37276913871852
Wednesday,Documentary,United Kingdom,Tablet,119,71.53367857412276
Wednesday,Drama,United States,Desktop,55,58.831171301229574
Money Heist,Action,Canada,Tablet,110,72.81442992760003
Bridgerton,Thriller,Brazil,TV,99,52.68260820048454
Stranger Things,Documentary,United Kingdom,TV,48,50.47913438565778
Money Heist,Thriller,Brazil,Mobile,75,62.63097303008873
The Witcher,Action,United States,Tablet,75,81.45285872609128
The Witcher,Thriller,India,Mobile,55,61.84575594833546
Stranger Things,Action,India,Desktop,42,58.32097189658013
Wednesday,Comedy,Canada,Tablet,102,84.70717074798243
Money Heist,Documentary,Canada,Mobile,54,70.38355447585687
The Witcher,Documentary,United States,TV,108,55.14558713114124
The Witcher,Comedy,Brazil,TV,93,72.83019097975327
The Witcher,Documentary,Brazil,Mobile,91,88.10832791310236
Stranger Things,Comedy,India,Tablet,47,65.89880247233107
The Witcher,Comedy,India,Desktop,49,54.381790889136745
Wednesday,Action,India,Mobile,66,83.98543146395475
Bridgerton,Thriller,India,Tablet,66,69.25703681557897
The Witcher,Action,Canada,TV,94,54.40900306204265
Bridgerton,Comedy,Canada,TV,44,71.40878437310752
Bridgerton,Drama,India,Mobile,105,50.92777695349302
Bridgerton,Action,Canada,TV,39,60.54763596263767
Stranger Things,Thriller,United Kingdom,Desktop,115,94.10272021393843
Stranger Things,Comedy,United States,Mobile,118,68.38447612681766
Stranger Things,Thriller,United States,Mobile,77,87.74634183188473
Money Heist,Documentary,India,TV,38,51.4658804389393
Wednesday,Drama,United States,Tablet,66,85.50177923011006
Bridgerton,Comedy,United States,Mobile,88,54.900771593839266
The Witcher,Comedy,United States,Desktop,36,99.55440775608079
Stranger Things,Thriller,India,Tablet,116,90.66265786725103
The Witcher,Action,United States,Mobile,104,66.16233919720035
The Witcher,Documentary,India,Desktop,106,51.55811766002517
The Witcher,Action,United States,Mobile,83,76.95445026033968
Stranger Things,Drama,India,Tablet,111,57.408886516473686
Wednesday,Comedy,Brazil,Desktop,100,86.69150597107279
Bridgerton,Drama,United States,Desktop,69,52.24967318099711
Money Heist,Comedy,Canada,Mobile,114,57.632076546308504
Stranger Things,Comedy,Brazil,Mobile,52,51.64553984774696
Stranger Things,Comedy,Brazil,Desktop,93,87.0725884019679
Bridgerton,Drama,Canada,Tablet,96,84.60153475765566
Money Heist,Action,Canada,Desktop,48,77.76191149529993
The Witcher,Drama,India,Mobile,88,96.53696981812064
Money Heist,Comedy,Brazil,Mobile,72,51.20335191788027
Stranger Things,Documentary,India,Desktop,100,64.77838692435168
Wednesday,Action,United States,Desktop,107,63.491880240893884
Wednesday,Thriller,Canada,Mobile,30,83.71457527836185
The Witcher,Documentary,India,TV,89,83.76939621227817
The Witcher,Action,United Kingdom,Tablet,60,70.40625671039686
Wednesday,Action,United Kingdom,TV,23,74.6183863792665
Money Heist,Drama,India,TV,95,97.82937767397722
Bridgerton,Thriller,Brazil,TV,87,56.927372122234715
The Witcher,Action,Canada,Mobile,29,74.01987940937651
The Witcher,Documentary,Brazil,Mobile,27,70.67584271892994
Money Heist,Documentary,Brazil,Tablet,68,59.6555105854507
Money Heist,Action,Canada,Tablet,97,89.69976554346412
Wednesday,Action,United States,Mobile,41,96.92332313088815
The Witcher,Comedy,United States,Desktop,59,92.29809763479778
Stranger Things,Comedy,Canada,TV,46,74.20695635589725
Stranger Things,Thriller,Canada,Tablet,114,84.08642185275671
The Witcher,Action,Brazil,Tablet,86,67.4559635072126
Wednesday,Documentary,Canada,Tablet,56,98.55527541823773
The Witcher,Documentary,United Kingdom,Desktop,92,76.64428183204348
Bridgerton,Documentary,Canada,Tablet,108,65.70093818611825
Bridgerton,Comedy,Brazil,TV,55,52.08623964267517
The Witcher,Thriller,United Kingdom,Mobile,37,75.29023115088337
Stranger Things,Comedy,India,Mobile,48,92.61522631541419
Money Heist,Comedy,India,TV,46,71.19562937438161
Wednesday,Drama,Canada,Mobile,37,98.99591593646477
The Witcher,Action,United States,Desktop,101,80.54592887586305
Bridgerton,Thriller,India,Tablet,52,71.59667116817383
Stranger Things,Documentary,United States,TV,49,94.79545693657454
Money Heist,Action,Canada,Mobile,32,52.64832028048551
Bridgerton,Drama,United Kingdom,TV,81,83.00597221315653
Bridgerton,Documentary,Canada,Tablet,36,85.69457346640566
Stranger Things,Comedy,India,Mobile,57,83.54288516653477
Bridgerton,Documentary,Canada,TV,101,82.04361887263563
The Witcher,Documentary,United Kingdom,Mobile,87,79.49209559441091
The Witcher,Drama,United States,Desktop,55,84.49410054175053
The Witcher,Thriller,United Kingdom,Mobile,35,86.59710275388807
Wednesday,Drama,India,Tablet,73,52.972104414545825
Stranger Things,Comedy,Canada,Mobile,112,87.78038567508992
The Witcher,Action,Canada,Desktop,79,83.53029048606727
Stranger Things,Drama,Brazil,TV,48,88.43646140060406
Bridgerton,Comedy,United Kingdom,TV,38,56.47893320420398
The Witcher,Action,Brazil,TV,108,59.62585110984515
Bridgerton,Drama,Canada,Tablet,118,77.51682488809708
Bridgerton,Action,United States,Desktop,69,83.41446930688497
Money Heist,Drama,Brazil,Mobile,114,80.67920924279383
The Witcher,Documentary,Brazil,Mobile,70,83.56670155515027
Stranger Things,Action,Canada,Mobile,107,60.46740579839258
Bridgerton,Thriller,Canada,Desktop,76,89.23379903644388
Bridgerton,Documentary,United Kingdom,TV,47,65.95697577670967
The Witcher,Comedy,Canada,Tablet,23,58.318136215586094
Bridgerton,Thriller,United Kingdom,Desktop,112,67.92011193469082
Bridgerton,Thriller,United States,TV,26,87.2599617013764
The Witcher,Comedy,Brazil,TV,78,58.60942637778814
The Witcher,Drama,Brazil,Desktop,21,91.55267204486691
Money Heist,Documentary,India,Tablet,51,88.29329934694042
Bridgerton,Thriller,Canada,Mobile,43,54.011214590051495
Bridgerton,Documentary,Canada,Desktop,51,82.9178546092648
The Witcher,Thriller,India,Tablet,85,57.76851779684161
Bridgerton,Documentary,Brazil,Desktop,62,83.57667645273145
Stranger Things,Comedy,Brazil,Desktop,117,85.97384465882323
Money Heist,Action,United States,TV,72,52.84209753407913
Money Heist,Drama,Brazil,Tablet,96,91.04158951873788
Bridgerton,Comedy,United Kingdom,TV,36,77.66990976433765
Stranger Things,Documentary,India,Desktop,90,57.389206673915886
Wednesday,Drama,India,TV,71,58.53660380565248
Money Heist,Documentary,United States,TV,29,94.41609633242842
Bridgerton,Action,India,Desktop,69,92.95388472251713
Bridgerton,Thriller,United Kingdom,Tablet,116,52.78330730280996
Stranger Things,Documentary,United Kingdom,Desktop,109,89.87572798027384
Wednesday,Documentary,United Kingdom,Mobile,64,59.995207286241964
Wednesday,Action,India,Tablet,103,83.94320445427567
Bridgerton,Action,Brazil,Mobile,57,71.60213567632383
Wednesday,Drama,Brazil,Tablet,58,60.1514832616557
Money Heist,Documentary,Canada,Tablet,107,90.55846736212322
Stranger Things,Comedy,United States,Desktop,75,92.72146933908652
Bridgerton,Drama,Brazil,Tablet,41,63.32334706046014
Wednesday,Thriller,Brazil,Mobile,64,73.00098838773748
Wednesday,Action,Brazil,Mobile,82,55.01979595264305
Stranger Things,Documentary,United States,Mobile,59,81.51194061914522
The Witcher,Drama,United States,Mobile,83,51.98327048456076
Bridgerton,Comedy,United States,Desktop,97,91.99290016997928
Stranger Things,Action,India,TV,66,97.30981419742827
Stranger Things,Comedy,United Kingdom,TV,109,86.66303629516497
Wednesday,Documentary,United Kingdom,Tablet,57,98.07354422623746
Money Heist,Thriller,Canada,TV,113,76.22594713279048
Bridgerton,Comedy,Canada,Desktop,78,65.59993072045918
Stranger Things,Documentary,Canada,Tablet,35,54.1738052348554
Wednesday,Drama,United Kingdom,Tablet,61,78.45652513562206
The Witcher,Comedy,United States,Tablet,46,52.7689567073979
The Witcher,Comedy,Canada,Tablet,62,67.29450377910116
The Witcher,Thriller,United Kingdom,Desktop,79,90.22647998625003
The Witcher,Drama,United States,Mobile,49,51.43698484860613
The Witcher,Drama,United States,TV,59,94.24294482416694
The Witcher,Comedy,Canada,Mobile,109,54.71931002100845
Stranger Things,Drama,Canada,TV,79,87.52471922475482
The Witcher,Drama,Canada,TV,99,68.48021488068824
Bridgerton,Drama,United Kingdom,TV,78,63.51023816520659
Stranger Things,Thriller,United Kingdom,Tablet,94,95.02058190443091
Bridgerton,Documentary,Canada,Tablet,32,51.60186333848641
The Witcher,Action,Canada,Desktop,59,93.55660605410841
The Witcher,Comedy,Brazil,Mobile,94,66.4548879487051
Money Heist,Action,United Kingdom,Tablet,111,98.2429959384285
Wednesday,Documentary,Brazil,Mobile,101,98.48298732513516
Stranger Things,Drama,India,Mobile,28,75.87327768268632
Wednesday,Documentary,United States,Tablet,23,95.26754511635184
Stranger Things,Comedy,Brazil,TV,71,78.79552337086982
Wednesday,Comedy,Canada,Desktop,40,89.70295657863676
Money Heist,Documentary,India,Mobile,64,56.33509225173324
The Witcher,Documentary,Canada,Tablet,37,75.41735480068182
Money Heist,Documentary,India,Tablet,33,83.31174520028938
The Witcher,Comedy,Canada,Tablet,80,70.27357364434894
Stranger Things,Drama,United States,Desktop,103,76.9751795225003
Bridgerton,Drama,Canada,Tablet,64,75.00795031412721
Money Heist,Comedy,United Kingdom,Tablet,103,68.764903768656
Bridgerton,Action,Canada,Mobile,113,53.54823166427678
The Witcher,Comedy,United Kingdom,Mobile,44,90.677308999916
Wednesday,Documentary,India,Mobile,86,83.6255684648703
Stranger Things,Thriller,United States,Desktop,66,66.55021679915907
The Witcher,Action,Brazil,Tablet,78,64.64528377416798
Money Heist,Drama,India,Tablet,68,66.74381467397669
Stranger Things,Documentary,Canada,Desktop,45,94.09812139159342
Stranger Things,Thriller,Brazil,TV,65,67.52973361380673
Stranger Things,Drama,Brazil,Tablet,81,79.51076178143035
Wednesday,Action,Canada,Tablet,35,87.0260518479393
The Witcher,Documentary,United Kingdom,Mobile,67,94.06063662327568
Bridgerton,Action,Canada,Tablet,117,75.35217684683548
Stranger Things,Documentary,United Kingdom,TV,66,58.011438801100255
Bridgerton,Drama,United States,Desktop,96,56.761432705902614
Stranger Things,Thriller,Canada,Desktop,53,64.77351714437567
The Witcher,Documentary,United Kingdom,TV,78,59.315345908713695
The Witcher,Comedy,United Kingdom,Tablet,30,59.446427772434724
The Witcher,Comedy,United Kingdom,Desktop,35,86.80729858341253
Wednesday,Action,United States,Mobile,63,89.09267697451219
The Witcher,Documentary,Canada,TV,74,79.2021476113845
The Witcher,Drama,Canada,Tablet,68,50.450167496171346
Stranger Things,Action,Brazil,Desktop,94,60.38650411008891
Bridgerton,Thriller,Canada,Tablet,81,80.29544716066482
The Witcher,Comedy,India,TV,85,80.40505934260459
Bridgerton,Comedy,United States,Mobile,95,86.63428456984006
Stranger Things,Thriller,Brazil,Mobile,57,87.09334300432963
Money Heist,Comedy,Canada,TV,86,87.37831170899116
Bridgerton,Thriller,India,Mobile,65,74.40417385985722
Money Heist,Thriller,United Kingdom,Tablet,95,51.48541526733763
Wednesday,Thriller,United States,Desktop,83,63.03293992237272
Bridgerton,Comedy,Canada,Desktop,34,71.68479585041179
Wednesday,Action,United Kingdom,Mobile,32,79.93868520668083
